,Mutagenicity,Blood-Brain Barrier Penetration,Oral Bioavailability,CYP1A2 Inhibition,CYP2C19 Inhibition,CYP2C9 Substrate,CYP2C9 Inhibition,CYP2D6 Substrate,CYP2D6 Inhibition,CYP3A4 Substrate,CYP3A4 Inhibition,Carcinogenicity,Clinical Toxicity,Drug Induced Liver Injury,Human Intestinal Absorption,Androgen Receptor (Ligand Binding Domain),Androgen Receptor (Full Length),Aryl Hydrocarbon Receptor,Aromatase,Estrogen Receptor (Ligand Binding Domain),Estrogen Receptor (Full Length),Peroxisome Proliferator-Activated Receptor Gamma,PAMPA Permeability,P-glycoprotein Inhibition,Nrf2-Antioxidant Responsive Element,ATPase Family AAA Domain-Containing Protein 5 (ATAD5),Heat Shock Factor Response Element,Mitochondrial Membrane Potential,Tumor Protein p53,Skin Reaction,hERG Blocking,Cell Effective Permeability,Drug Clearance (Hepatocyte),Drug Clearance (Microsome),Half Life,Hydration Free Energy,Acute Toxicity LD50,Lipophilicity,Plasma Protein Binding Rate,Aqueous Solubility,Volume of Distribution at Steady State
164,0.0074471305124461,0.4717203557491302,0.4275828599929809,0.0149569449014961,0.0278499915264546,0.2115164488554,0.0097084340173751,0.3192858636379242,0.6746126770973205,0.726143616437912,0.1793195039033889,0.1456737235188484,0.0032883870473597,0.0140144853270612,0.5872124791145324,0.0038164850673638,0.0067528133746236,0.0092425232753157,0.0348201820626854,0.0678955122828483,0.1592137262225151,0.0012885118234407,0.8554183602333069,0.1284176826477051,0.0776626072824001,0.000236712116748,0.0067328998702578,0.1304285753518343,0.0027430346992332,0.7892909169197082,0.7571302890777588,-4.66040081983684,66.92142550521802,5.951721666306234,0.5188345257127238,-7.954699857164892,3.23201892363015,1.4866422826925365,56.63815780807935,-2.5575260980001597,-3.2451154980797794
165,0.4736423432826996,0.980596923828125,0.9774014592170716,0.9018358588218688,0.8799893140792847,0.5340269029140472,0.5279762268066406,0.1608617469668388,0.1668042883276939,0.8613981962203979,0.8090197205543518,0.1062173463404178,0.1187925040721893,0.694443428516388,0.9999949693679808,0.0061711784917861,0.0448973808437585,0.3920397698879242,0.3544831514358521,0.0413557950407266,0.2018867552280426,0.0130178859457373,0.9906835198402404,0.853167736530304,0.3838877648115158,0.1387102596461772,0.0330156361684203,0.0648759817704558,0.0343046132475137,0.251867464184761,0.7509671330451966,-4.472606919974255,29.35187114603614,19.499452667910766,-16.56406945571721,-8.566480592464771,2.516244197709109,3.129492063206029,89.7955824055797,-4.394012651611891,-2.600970726131492
166,0.036870627105236,0.408504056930542,0.3131300285458565,0.0025338004837976,0.0340792946517467,0.0347613088786602,0.0054225099040195,0.5787505030632019,0.4922571361064911,0.8564256072044373,0.2359214663505554,0.0225325541570782,0.0031086183851584,0.0327551619149744,0.5967887133359909,0.0041343220276758,0.0278919527307152,0.0299589596688747,0.0121396333910524,0.0301264366135001,0.1121120437979698,0.0004909426970698,0.8970386862754822,0.234298937022686,0.0190450454130768,0.0014105473732342,0.0045550700626336,0.0084089876152575,0.0020704161375761,0.3673439964652061,0.8747167348861694,-5.502798771202342,67.36581864252481,93.71578868053813,-5.66411655004009,-6.501478627336307,2.617578545334041,1.3294196331442845,71.2736452143502,-2.6267896255765657,9.94648843741017
167,0.0611644271761179,0.1097404979169368,0.5313764214515686,0.0340619873255491,0.0579863172024488,0.2036365181207657,0.0441219313070178,0.4047896325588226,0.2502733200788498,0.8520519018173218,0.6156144142150879,0.2605422079563141,0.0252735141664743,0.6102123737335206,0.385335898399353,0.0142420779913663,0.0237995950505137,0.0463263649493455,0.024557382799685,0.0288583828136324,0.0893095225095748,0.0030898775235982,0.761285924911499,0.3527538329362869,0.145758955180645,0.0145429783966392,0.027604897879064,0.0667809695005416,0.0278479112312197,0.1227543622255325,0.7714112281799317,-5.795703918738612,18.49577847567975,27.14288225679328,-32.76236727214679,-9.697961573525337,2.6775804059411827,0.6552810016892758,75.80350784694744,-1.9425620519609497,-3.514368364756262
168,0.4610123544931411,0.7759953737258911,0.9133285284042358,0.2861881352961063,0.141937194019556,0.323830759525299,0.0384876914788037,0.7272330284118652,0.8831025123596191,0.4591101586818695,0.1565537124872207,0.4342247784137726,0.0895857747644186,0.2507205784320831,0.9856652975082396,0.00973054128699,0.0202141687273979,0.1140473138540983,0.0183878054842352,0.008474339148961,0.1334022045135498,0.0024204266082961,0.7269324898719788,0.1990768000483513,0.1259643882513046,0.0044522251700982,0.0121124476660043,0.0802145592868328,0.0105354861821979,0.7495879650115966,0.8826197385787964,-4.989219908302482,45.44797428007679,6.580910752774909,-1.42057694059466,-9.901916481860976,2.904937658224724,1.0899625326142914,78.31215987666606,-2.7865248154909112,3.007857851578997
169,0.1245786160230636,0.8156946778297425,0.9465335845947266,0.7532874822616578,0.4758826434612274,0.6811814188957215,0.3430666744709015,0.2790373101830482,0.0770408641546964,0.5674751341342926,0.5186875820159912,0.8637242197990418,0.3340038925409317,0.9544352054595948,0.9992149114608764,0.0934993341565132,0.1087129205465316,0.0458161663264036,0.1398831143975258,0.0432557247579097,0.1193035788834095,0.0525107972323894,0.896368932723999,0.6596756696701049,0.372511476278305,0.0373048730194568,0.0099857151508331,0.315337486565113,0.0584656683728098,0.0824975028634071,0.6055729508399963,-4.889574944565564,24.211046570744195,26.691923274378656,-45.279684957600224,-5.507205799447601,2.378255788577376,2.833419748587678,99.63877629600113,-4.484045488727817,-2.708120520965625
170,0.5872264623641967,0.1560010723769664,0.7719585776329041,0.0023713956587016,0.0041305525461211,0.0549740143120288,0.0033363865280989,0.0370252488180995,0.0085908803623169,0.0778039686381816,0.0046991304378025,0.1466979190707206,0.0042130146641284,0.8454781532287597,0.5927527010440826,0.057216277718544,0.0813379801809787,0.0216138139367103,0.0129924738779664,0.0111021414399147,0.1452766016125679,0.001836237956013,0.044476943090558,0.0093302892753854,0.0331890824250876,0.0103065746370702,0.0019443652185145,0.0056782717001624,0.0088517115684226,0.3222836822271347,0.0614881567656993,-4.959090835263234,-1.3727141327457597,-1.690919866588401,-22.04197739040086,-13.131400056639626,2.1936207415601823,-1.3239100931211574,41.51684982546124,-3.0428819207475635,-0.9784214558319958
171,0.3215853422880173,0.6593228220939636,0.8921070337295532,0.433518123626709,0.6604785442352294,0.4629434585571289,0.6304135203361512,0.2152945756912231,0.1258408546447754,0.609629213809967,0.5986418485641479,0.6207245647907257,0.3542162895202637,0.9552807688713074,0.9960593700408936,0.0085519189946353,0.0189068192616105,0.2571668714284897,0.1443071335554123,0.0129844942130148,0.0641159899532795,0.0905737221240997,0.6806607484817505,0.757573401927948,0.437948989868164,0.0253482801839709,0.1484300166368484,0.8180395841598511,0.3882057070732116,0.1901821494102478,0.7861979007720947,-5.056717420439497,40.14646371346981,34.843238815329265,137.122668033136,-10.795096718743576,2.945960346022855,3.481723583739707,95.042435382249,-7.067307461591672,4.003548981543302
172,0.024829589203,0.7468191504478454,0.9484812140464782,0.0099176607793197,0.0553580328822135,0.4078208744525909,0.0408646076917648,0.0199717700481414,0.0046182099264115,0.2135488778352737,0.0010796225833473,0.16300615593791,0.0127803484443575,0.942332434654236,0.9934857487678528,0.0062126397155225,0.0542724411934614,0.0314135804772377,0.0053550663404166,0.0048929506912827,0.1102249994874,0.0203555895015597,0.5185746431350708,0.015583105571568,0.0272700648754835,0.006221860460937,0.0046202987432479,0.0016044300107751,0.0039183923392556,0.2153692305088043,0.0029425703920423,-4.432998641459005,-8.668098805684206,5.085496419531626,12.004245991046844,-11.139795359139995,2.6240315154208367,-1.0218242061369205,75.42243929338869,-2.7539904083982343,3.3458955449724805
173,0.1685037091374397,0.1996129900217056,0.4453530192375183,0.0619845919311046,0.0411531256511807,0.0774182841181755,0.0225734827108681,0.4961765766143798,0.2500165820121765,0.7624074578285217,0.5546305239200592,0.2403494775295257,0.0317185920663177,0.6118025839328766,0.1854934550821781,0.0168405604548752,0.0156372997909784,0.2969610154628753,0.1175510823726654,0.0477484941482544,0.0332905266433954,0.003587563218025,0.6405419886112214,0.6408009469509125,0.1821815311908722,0.0204828977584838,0.015215818490833,0.1526134565472602,0.1157266899943351,0.402528104186058,0.9627353072166442,-5.4085055783651,13.288189478397127,13.443465654696295,-8.357855387978418,-9.853789031352912,2.7528954746075547,1.4837195938195027,78.26336441234946,-3.1417762467161987,19.020164749998965
174,0.0097775727743282,0.0571338471956551,0.5062013864517212,0.0396686561405658,0.0029658765764907,0.0856398299336433,0.0012851135252276,0.6761584103107452,0.0877316426485776,0.1307811349630356,0.0012638679472729,0.1555408865213394,0.0006100869402871,0.0062222706153988,0.7458179950714111,0.0058861573750618,0.0735154524445533,0.0178412323351949,0.0007613325346028,0.0037911445950157,0.0988733576610684,0.0001436043703506,0.255602191388607,0.0071660886518657,0.0034254430167493,9.261679306291626e-05,0.0006961135681194,0.0016462723986478,0.0002440903590013,0.5070657074451447,0.1045625895261764,-5.162866821476461,6.453341720169942,-31.23083835237261,-44.29753571686125,-13.127751573746304,1.9712299858494904,-1.0538982347849082,15.005114531064844,-0.3977846427315071,0.2644441447313991
175,0.1310810342431068,0.5538538932800293,0.6336024582386017,0.8868393778800965,0.1150331318378448,0.1293646261096,0.0104837778955698,0.9005815386772156,0.8441696047782898,0.362379914522171,0.0665330450981855,0.158415986597538,0.0098752479068934,0.0408102095127105,0.9832374811172484,0.0113086554221808,0.0496603824198246,0.2831536307930946,0.0265643887221813,0.0224100928753614,0.1421009793877601,0.0030027838220121,0.8369965195655823,0.1750100314617157,0.0450628388673067,0.0017752771207597,0.0068039220292121,0.0258107428438961,0.0023323404107941,0.5579579770565033,0.8337485671043396,-4.936153050698529,50.38291897485779,12.894048102181891,-1.980220696835231,-12.508955969614863,2.3319178117637342,0.460882990897678,57.04495861557912,-1.7335026275617178,2.823211093136233
176,0.1978462651371955,0.7129478335380555,0.9100091457366944,0.4418511092662811,0.3435212016105652,0.4273686110973358,0.4250967681407928,0.0476734403520822,0.0860032498836517,0.39002126455307,0.0777754209935665,0.5043392717838288,0.0554813213646411,0.943665897846222,0.9967347145080566,0.0621175516396761,0.0902012087404728,0.4104412347078323,0.2461644232273102,0.0597039479762315,0.291486918926239,0.4247310221195221,0.574683403968811,0.1876030728220939,0.5742093682289123,0.097134330868721,0.063839141279459,0.3818825304508209,0.144567322731018,0.42355937063694,0.1983602449297904,-4.908358972356784,6.277135283744408,12.771636585232448,21.60587569460149,-8.679063488743104,2.980245908149891,-0.1984430432519842,87.09560394448947,-3.462557056351404,2.747731335120008
177,0.2924946174025535,0.5837668657302857,0.9805046558380128,0.3582153350114822,0.1602344185113907,0.3839802712202072,0.2568839490413666,0.1015237361192703,0.0404822723940014,0.178834855556488,0.0399894192814827,0.4198770046234131,0.0063740790821611,0.9148694276809692,0.9997095108032228,0.0035830286797136,0.0433705698698759,0.4681674629449844,0.0196209704503417,0.0102593658026307,0.1670205652713775,0.0598811645060777,0.5329937636852264,0.0125307714799419,0.1039725460112094,0.0359610890969634,0.030773352459073,0.2726241961121559,0.0271269435063004,0.5552879333496094,0.0493640258908271,-4.600672150026438,72.86802086427237,31.5674504897994,-31.97453974268472,-8.28075511050947,2.0570341647285555,0.9281949064654847,78.97799502820052,-3.724406374758393,-5.3032236273643605
178,0.0113680267706513,0.5944133579730988,0.9634848356246948,0.0577934127300977,0.254438191652298,0.5169527649879455,0.1834392383694648,0.0263392781838774,0.0038885780260898,0.3163405418395996,0.0011137611581943,0.2415479719638824,0.0019364127423614,0.8244961619377136,0.999720823764801,0.0003691514728416,0.0101952992845326,0.0123654919676482,0.0063040138687938,0.0076010296121239,0.1792170509696006,0.0996537126600742,0.7588329315185547,0.0034068909910274,0.0158266208134591,0.002290990948677,0.0039648743346333,0.0044610999524593,0.0008633085875771,0.2066176265478134,0.0069940756075084,-4.254250395429319,59.2030164022374,13.848362649892952,-7.822750008378963,-7.832416650138244,2.01503026614906,0.1216717388753057,88.4246264833071,-3.128737598102353,2.5757606152749206
179,0.07439542459324,0.4092448130249977,0.1842948399484157,0.000145612716733,0.0001430055088349,0.0781482394319027,2.378930270197088e-06,0.2042009823024272,0.0001443672891582,0.4361797928810119,2.737226429871953e-06,0.0805644698906689,0.0002951846935502,0.0008076670470472,8.616661969256257e-05,0.0010278600704623,0.0043200000887736,8.569720716877782e-06,0.0002631114606629,0.0103795461356639,0.1425310805439949,1.1359374225605734e-05,0.4599331274628639,0.0004540401307167,0.020749972667545,2.47532287176e-05,2.781456000775506e-05,7.002320912761207e-05,2.2443788384407527e-05,0.984586524963379,0.5048331171274185,-5.001239750678897,63.419486136723705,4.940959383380095,-57.49125963732852,-10.107494425031977,1.5632799640891846,-1.6867647205901846,-25.737181858573376,0.1848332335266292,-8.278596170486477
180,0.0556144163012504,0.895483922958374,0.8907185077667237,0.6257780075073243,0.0624432068318128,0.26798877120018,0.0022066400269977,0.8635583519935608,0.3629517778754234,0.6062262535095215,0.0112777206115424,0.1329484105110168,0.0002091263648253,0.0254416463896632,0.997445285320282,0.0001172927029983,0.0100509351119399,0.0269045202992856,0.0031580361071974,0.0053368369117379,0.0559908986091613,0.0001553994943606,0.9781111478805542,0.0121874906588345,0.0036139514297246,9.195454258588142e-05,0.0022525253836647,0.0043591223598923,0.0001263871812625,0.6178338825702667,0.4217441648244858,-4.310033454234931,107.36179936165163,43.52816053024399,-11.008566408746567,-5.649175843975518,1.97465722909,1.1899484816430412,61.47921956802516,-1.351755123727742,0.9212087161401344
181,0.6133031606674194,0.8814669489860535,0.9024789571762084,0.576800924539566,0.2025250149425119,0.2406819939613342,0.0119292423696606,0.4934789925813675,0.6339814364910126,0.6203367352485657,0.0390774686704389,0.3476400777697563,0.0232780133374035,0.2979812234640121,0.9961402535438536,0.0093996830284595,0.0090506027452647,0.0295580866746604,0.0216977559728547,0.0088646613294258,0.0800696909427642,0.0103081365145044,0.8738794445991516,0.0775683460757136,0.3351153679192066,0.0040699691628105,0.0192923905269708,0.1105342604219913,0.0334474777220748,0.948185169696808,0.6104587912559509,-4.773409003610522,22.60700906440755,10.267498722088025,8.877691236323574,-9.895973168488512,3.3008633943962424,0.4229621000473417,67.3819134361646,-2.1382448101035374,7.662234366053153
182,0.0629208823665976,0.0063380983192473,0.6406534373760223,2.138886829925468e-05,0.0022706352290697,0.0105642652604728,0.0006506185636681,0.006723508820869,0.0006044247149475,0.6435216546058655,0.1972303628921508,0.0374352796003222,0.0016920586349442,0.3920991331338882,0.2907694771885872,0.0083493625046685,0.0192607320845127,0.0020742815861012,0.0128671067766845,0.015174248907715,0.0637449283152818,0.0047000199789181,0.5049221813678741,0.5546641886234284,0.0246162557974457,0.0020029543782584,0.0047430204809643,0.0353675943333655,0.0145596318878233,0.1979137681424617,0.1032806932926178,-5.94695834584474,73.17933542654072,44.56231882302532,-7.488479786594814,-11.465119252659184,2.529718821696749,0.068040622153341,48.60378569016562,-1.7053044498119223,6.769622588819996
183,0.0167526545934379,0.3913245648145675,0.2939703106880188,0.0386994684115052,0.0604053817689418,0.1042637690901756,0.0182908060029149,0.3690850079059601,0.8918456196784973,0.6849106550216675,0.3050948053598404,0.1310228716582059,0.0034061588579788,0.0159870539791882,0.4460711628198623,0.008161165099591,0.0140714323148131,0.0080038752406835,0.0515668369829654,0.123050282895565,0.1928771540522575,0.0029191010617068,0.8604055523872376,0.2354886442422867,0.0539803132414817,0.0005671262624673,0.0133993586990982,0.1468777954578399,0.003380185982678,0.8384270668029785,0.9189663410186768,-4.964634487672658,101.3687425346928,62.682648653812166,12.116201584922106,-6.78895660687791,2.923386410641013,1.6869413310550665,69.82333026241767,-2.9281390052474543,2.848659605005998
184,0.1164104297757148,0.5048672437667847,0.3393352329730987,0.0034211066085845,0.0036676628049463,0.0339202029630541,0.0019256733939982,0.3673351109027862,0.2656062453985214,0.6668985068798066,0.0274843609891831,0.0821096792817115,0.0186926972121,0.1491445824503898,0.8022246360778809,0.0205840568989515,0.1171132154762744,0.011283762846142,0.0095944111235439,0.008132423646748,0.1929715141654014,0.0001618511505512,0.5962050437927247,0.3966620057821274,0.0157512702047824,0.0006875642167869,0.0012008469726424,0.0029254231369122,0.0011847093934193,0.2292116835713386,0.8922101259231567,-5.492634916908195,-3.289214566322772,1.415331420158708,22.497206527656925,-14.226031254700317,3.4358949687302123,0.6741528523560719,62.05178316937381,-0.8120597789310064,2.8521441975167585
185,0.9911251544952392,0.476290762424469,0.767963969707489,0.0098189642129,0.0443729981823707,0.1380516570061445,0.0021257133572362,0.2376729950308799,0.0096475874459429,0.3613796651363373,0.0046638407744467,0.6030406057834625,0.0161979656606035,0.1416356761008501,0.4888882707804441,0.0081612472888082,0.0025148158718366,0.0173785065242555,0.0038436997596363,0.020344225410372,0.109376411139965,0.0040421576955395,0.4088735193014144,0.0011809319612723,0.097814430296421,0.0073932414408773,0.0036007827176945,0.0020729275491248,0.0560946846380829,0.9736401915550232,0.1746169935911893,-5.262579229638888,30.99276447789752,-21.9231498262073,-28.479612309161062,-10.773421084357292,3.592700094551561,0.3452288889880724,3.218358897029127,-0.1332296555905285,8.192796641479372
186,0.0329337570816278,0.2462398029863834,0.5948790669441223,0.1586964301764965,0.0643729742616415,0.0579705845564603,0.0044289914891123,0.7036575078964233,0.5196259558200836,0.3995502710342407,0.0625647909939289,0.069262770563364,0.0042279649933334,0.0081979812355712,0.9537928104400636,0.0078851201105862,0.0444151170551776,0.0168038666248321,0.0038012650213204,0.0113787383539602,0.0890427872538566,0.0012372380540909,0.7928893804550171,0.0982571668922901,0.00611295143608,0.0005027261307986,0.0033254709094762,0.0014358925633132,0.0004988567032341,0.527252608537674,0.5513837963342667,-4.786513897371655,51.69908944936333,19.418129695254738,-35.25989504974582,-12.337493610026035,2.125755881633938,-0.3036725764035942,32.199263326971,-0.7955947298843415,-3.1592770670635195
187,0.1076189666986465,0.2663322150707244,0.3617928355932235,0.469949746131897,0.3199072808027267,0.1556527137756347,0.1822381906211376,0.3497890084981918,0.8558432340621949,0.7997653365135193,0.7494088292121888,0.4405535995960236,0.0110245452262461,0.4033805280923843,0.7487962484359741,0.1041053354740142,0.0898533582687377,0.1286350555717945,0.320692691206932,0.0470006141811609,0.1374150931835174,0.0358334153890609,0.7626377224922181,0.9807893753051756,0.3650685846805572,0.0118286952376365,0.1194769337773323,0.5065259099006653,0.0817197430878877,0.3207458049058914,0.98289475440979,-5.310470730192152,36.76884416994833,79.91739511574988,206.000469513861,-9.202455734667495,3.224425235595242,1.984989350338912,93.65798760261576,-3.0303979020622114,19.52058531331692
188,0.1330831550061702,0.1934009954333305,0.7999821424484252,0.0013955763861304,0.0750619493424892,0.1207038410007953,0.0871102143079042,0.0249583261087536,0.0021305075380951,0.7808516383171081,0.5779245853424072,0.160278645157814,0.075699483603239,0.822533655166626,0.9965685844421388,0.0172119942726567,0.07524044662714,0.0544619992375373,0.0464578472077846,0.0140644393861293,0.1225693434476852,0.036060881614685,0.7926828503608704,0.7762295484542847,0.4644112467765808,0.0244376625865697,0.052792222239077,0.1709206148982048,0.1304275661706924,0.0521679491735994,0.1712869331240654,-5.196249650841097,59.72738526567084,76.57662745686241,20.746050382057053,-10.874367060688389,3.496313993351685,2.1825231555831417,83.16446076386698,-3.469206680485091,4.951924670434652
189,0.5186383664608002,0.2079634845256805,0.5929962813854217,0.002267075079726,0.0036285360401961,0.0325555294752121,0.003999844728969,0.0177013751119375,0.013621662557125,0.1096586212515831,0.0118820844218134,0.1064005501568317,0.0064699242357164,0.898417842388153,0.6886003494262696,0.0404336128383874,0.0475525021553039,0.0333588907495141,0.0236937340348958,0.0125358357094228,0.1360607117414474,0.0021010428317822,0.0851710245013237,0.0137340975925326,0.0802892062813043,0.0455555845983326,0.006473567802459,0.0100267028203234,0.0190755987074226,0.3345830231904984,0.0883531682193279,-5.313330404277351,1.7111734658039195,-11.190439937516718,16.917002640906873,-12.614788926332633,2.2773746253225298,-1.2407120500128124,48.46447913676003,-2.8381631302466266,1.5269775662475904
190,0.0008384050437598,0.9990540027618408,0.7891434490680694,0.0354670610278844,0.6519165635108948,0.0833584934473037,0.0849308520555496,0.0453227867372334,0.0012034089522785,0.6278788417577743,0.0022892023977419,0.741862553358078,1.4898946560748528e-05,0.1284740338800475,0.999981451034546,0.0001697509584118,0.0009721055917907,0.0001643176309016,0.0006110634945343,0.016251862514764,0.0551933359354734,9.802207250686478e-06,0.9559179186820984,0.0044755680050002,0.0109761549567338,3.83715255907191e-05,0.0037926409626379,0.0028702972456812,0.0029501393088139,0.6577920019626617,0.3046179047145415,-4.165042560442799,9.240997558611168,-16.00288470962237,9.38888951837087,3.681683844768075,1.3405367079825132,3.326084444807519,88.05852834284212,-4.005086830465362,5.371434432990034
191,0.1193158753216266,0.3132212489843368,0.6251619160175323,0.0117537952959537,0.2872038602828979,0.1228255316615104,0.3105438970029354,0.0482464527711272,0.0468597684055566,0.7343764662742615,0.9564640760421752,0.2206054285168647,0.0213915009051561,0.8738738298416138,0.9885361909866331,0.0147042906843125,0.0130350180901587,0.0150824448093771,0.1645967490971088,0.0156799240969121,0.0420265063643455,0.0116674444172531,0.7115787029266357,0.3298524528741836,0.3596307456493378,0.0064246905269101,0.0207978499587625,0.4886787176132202,0.0842545434832573,0.1994648110121488,0.6739630460739136,-5.808234026063369,36.955585152857886,17.421575477032615,-23.243362058691265,-12.784560934516064,3.880955936518397,1.30437227349183,77.44670364488817,-4.355827962832913,1.9775158427404684
192,0.0676973827183246,0.7019551396369934,0.9676950812339784,0.1036569222807884,0.2600000157952308,0.5671960413455963,0.1983545795083046,0.02914699614048,0.0386712694540619,0.4816297829151154,0.0128263163380324,0.4108623951673508,0.0156244423240423,0.9341051697731018,0.9981793761253356,0.0090165189001709,0.0317318109795451,0.1204084545373916,0.0386553525924682,0.0160194320604205,0.0940678887069225,0.4515847980976105,0.5003765225410461,0.0132512567564845,0.2040508225560188,0.0427952103316783,0.0342600256204605,0.0613102637231349,0.1338036026805639,0.3401017338037491,0.0390965644270181,-4.413018682411601,55.45624628699216,23.241469890220998,-8.178568052436678,-8.272006729565145,2.37818413962868,0.5385975962777085,89.92517055275269,-3.896292649960001,-4.016790407397079
193,0.0474214245565235,0.9793869018554688,0.6653329610824585,0.0010375245023169,0.0113365889061242,0.0642802959308028,0.0007871477602748,0.0141201465390622,0.0089417171606328,0.0982656314969062,1.4597483986023008e-06,0.0718374349176883,0.0014248698600567,0.6978450417518616,0.9482261538505554,0.0002671473383088,0.0038168819155544,0.0004021324464702,1.535919727757573e-05,0.0005276410709484,0.1770868254825472,1.1391294211193782e-05,0.2979687608778477,0.0251846771687269,0.0070760517846792,1.007156802756981e-05,0.0009842985426075,0.0004485284079237,0.0001668457167852,0.2252602040767669,0.0009354941314086,-4.691340921789285,-63.68257719146831,-18.834418512173794,-19.044059419037197,-7.449531419775438,1.089000324301129,-2.929322018328764,34.10886003354474,1.1007220644742537,2.029563418970074
194,0.4575228452682495,0.507326191663742,0.3979553997516632,0.1929133929312229,0.0874421149492263,0.1487792894244194,0.0097713065333664,0.2893491715192794,0.4186790913343429,0.8571734428405762,0.7724316716194153,0.1490812316536903,0.0474153356626629,0.7561009168624878,0.7826319932937622,0.0609238661825656,0.0278623264282941,0.5217285454273224,0.0970947340130806,0.0532548457384109,0.0508325286209583,0.0066421288996934,0.7737619638442993,0.8249835848808289,0.2199953094124794,0.077176771312952,0.0738989196717739,0.1259565994143486,0.2065326690673828,0.2135139167308807,0.9007099747657776,-5.377133564763919,36.024968949223215,81.06661604120669,38.75969958687428,-12.254736896601724,3.061085412916719,1.667139427536656,77.88231363510087,-1.871295265175993,2.471621890297554
195,0.2688971437513828,0.8019063711166382,0.639325988292694,0.0003633189102401,0.0039703631220618,0.130515157431364,0.0044197182694915,0.0096866568084806,0.000517856303486,0.1039660893380642,4.369465682430018e-05,0.2689884468913078,0.006985706067644,0.4271556243300438,0.4769046634435653,0.005563882086426,0.0117830507457256,0.0019082572776824,0.000207620729634,0.0014260713942348,0.0397707097232341,0.000283191284916,0.021413332351949,0.0036134023685008,0.0160326848737895,0.0003415753650187,0.0033449476235546,0.0004747740293169,0.0037726471578935,0.4523690462112427,0.0013211071716796,-5.6043925885527415,-32.14827725040671,-16.603413006584486,-11.76087963583654,-13.548741194013772,1.6320071530611446,-3.3937790299684254,42.35904214691777,-0.9974116068787046,3.420678240475034
196,0.0812930215150117,0.7295925974845886,0.2585434734821319,0.0050665950169786,0.0089943704893812,0.1629014447331428,0.000288286383693,0.369126409292221,0.2688316702842712,0.2911034345626831,0.0044256681110709,0.0126650555059313,0.0016588117458923,0.0495700315572321,0.4526441022753715,0.0080171823501586,0.0490910120308399,0.0423476312309503,0.0039644148666411,0.0075900780037045,0.162754824757576,3.566503575740399e-05,0.411387300491333,0.012619068683125,0.0281298520043492,0.0001668578031967,0.0005581622746831,0.0024128128192387,0.000596937611408,0.7566495537757874,0.403788161277771,-5.001385268062167,58.799624524518094,4.430854234034856,-14.637274515214926,-12.915556846645098,3.0160316948892985,0.6094124338572182,42.91947508978773,-1.2211814671963357,14.63149361994483
197,0.1428719639778137,0.5980525106191635,0.3879947185516357,0.063551877066493,0.1754956439137459,0.0771408081054687,0.0524415384978056,0.6351495623588562,0.9842026948928831,0.8528589129447937,0.6738195836544036,0.0819134719669818,0.029125084169209,0.0897824928164482,0.9684163093566894,0.0029712327523157,0.0070751566439867,0.2495216444134712,0.1721621692180633,0.0123492814600467,0.0677823238074779,0.0018275071779498,0.8222910284996032,0.9493772983551024,0.2084846496582031,0.0020481029408983,0.0651398934423923,0.0475380394607782,0.0047400914598256,0.3677762731909751,0.992994773387909,-5.324346351497138,25.410531775545778,27.15946948370705,-47.701150352682696,-9.299534391002146,2.8648799714806383,2.1755721185899946,87.31560376214833,-2.6625319144292687,2.274272929116067
198,0.0631821174174547,0.8219360947608948,0.6413026034832001,0.0122086023446172,0.0180680339224636,0.0638722466304898,0.0018612988875247,0.7992677807807922,0.3107772320508957,0.7373997211456299,0.0138184983283281,0.0183590893633663,0.0020239734614733,0.0389359652996063,0.8609741806983948,0.0040607422124594,0.0237143956124782,0.0782028175890445,0.0079815747682005,0.0089083621278405,0.1231174603104591,0.000510925038543,0.8942895293235779,0.1461512222886085,0.03860396258533,0.0018599820323288,0.0030677083181217,0.0041229176800698,0.0022705263167154,0.3092396840453147,0.6399039983749389,-4.752016931806734,73.39102858472383,40.36262541041943,-9.06433769293137,-6.984413682529514,2.4890594656916973,1.367222936903908,67.28653319889153,-2.601830467870196,8.590135179949446
199,0.0446929601021111,0.1994788527488708,0.2382482916116714,0.0066800680477172,0.2191876716911792,0.1152501344680786,0.0770887218415737,0.2798406437039375,0.3121599972248077,0.7757397532463074,0.5278158783912659,0.0904238566756248,0.0139236878138035,0.3271384626626968,0.7175351440906524,0.0195420987904071,0.0157670758664608,0.0184251923114061,0.0157071148976683,0.0158164174761623,0.0888037554919719,0.0042276736698113,0.5378084182739258,0.5899009346961975,0.1399096503853797,0.0056193592958152,0.0225176639854908,0.0798017956316471,0.0046471115667372,0.1710930228233337,0.851722252368927,-6.480697936542778,27.49133736192846,77.24089441177607,6.726173105413219,-13.39026557167721,3.397185184368744,1.5144037727068174,82.91650299586192,-3.161423088204792,6.755534475544096
